engine,instruction,src,dst,process_bytes_each,xn_value,event_count,unique_pids,total_bytes,avg_duration_us,max_duration_us
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800200,1,1,256,0.442,0.442
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f6f80,1,1,256,0.472,0.472
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800c00,1,1,256,0.441,0.441
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f7980,1,1,256,0.486,0.486
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11801600,1,1,256,0.351,0.351
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11809480,1,1,256,0.36,0.36
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813100,1,1,256,0.354,0.354
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11809e80,1,1,256,0.483,0.483
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813b00,1,1,256,0.299,0.299
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180a880,1,1,256,0.467,0.467
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11814500,1,1,256,0.461,0.461
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180b280,1,1,256,0.379,0.379
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11814f00,1,1,256,0.298,0.298
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f5c00,1,1,256,0.359,0.359
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117ff880,1,1,256,0.353,0.353
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f6600,1,1,256,0.542,0.542
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800280,1,1,256,0.429,0.429
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f7000,1,1,256,0.46,0.46
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800c80,1,1,256,0.458,0.458
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f7a00,1,1,256,0.483,0.483
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11801680,1,1,256,0.35,0.35
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11809500,1,1,256,0.359,0.359
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813180,1,1,256,0.353,0.353
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11809f00,1,1,256,0.354,0.354
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813b80,1,1,256,0.434,0.434
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180a900,1,1,256,0.464,0.464
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11814580,1,1,256,0.437,0.437
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180b300,1,1,256,0.467,0.467
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11814f80,1,1,256,0.433,0.433
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f5c80,1,1,256,0.356,0.356
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117ff900,1,1,256,0.353,0.353
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f6680,1,1,256,0.476,0.476
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800300,1,1,256,0.421,0.421
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f7080,1,1,256,0.487,0.487
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800d00,1,1,256,0.385,0.385
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f7a80,1,1,256,0.462,0.462
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11801700,1,1,256,0.298,0.298
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11809580,1,1,256,0.357,0.357
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813200,1,1,256,0.354,0.354
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11809f80,1,1,256,0.352,0.352
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813c00,1,1,256,0.449,0.449
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180a980,1,1,256,0.511,0.511
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11814600,1,1,256,0.35,0.35
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180b380,1,1,256,0.486,0.486
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f5d00,1,1,256,0.36,0.36
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117ff980,1,1,256,0.354,0.354
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f6700,1,1,256,0.481,0.481
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800380,1,1,256,0.449,0.449
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f7100,1,1,256,0.533,0.533
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800d80,1,1,256,0.353,0.353
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f7b00,1,1,256,0.454,0.454
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11809600,1,1,256,0.358,0.358
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813280,1,1,256,0.352,0.352
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180a000,1,1,256,0.353,0.353
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813c80,1,1,256,0.447,0.447
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180aa00,1,1,256,0.522,0.522
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11814680,1,1,256,0.351,0.351
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180b400,1,1,256,0.443,0.443
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f5d80,1,1,256,0.354,0.354
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117ffa00,1,1,256,0.355,0.355
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f6780,1,1,256,0.351,0.351
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800400,1,1,256,0.447,0.447
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f7180,1,1,256,0.471,0.471
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800e00,1,1,256,0.478,0.478
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f7b80,1,1,256,0.421,0.421
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11809680,1,1,256,0.354,0.354
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813300,1,1,256,0.356,0.356
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180a080,1,1,256,0.474,0.474
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813d00,1,1,256,0.419,0.419
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180aa80,1,1,256,0.524,0.524
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11814700,1,1,256,0.217,0.217
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180b480,1,1,256,0.404,0.404
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f5e00,1,1,256,0.356,0.356
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117ffa80,1,1,256,0.353,0.353
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f6800,1,1,256,0.351,0.351
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800480,1,1,256,0.449,0.449
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f7200,1,1,256,0.527,0.527
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800e80,1,1,256,0.351,0.351
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f7c00,1,1,256,0.455,0.455
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11809700,1,1,256,0.356,0.356
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813380,1,1,256,0.354,0.354
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180a100,1,1,256,0.478,0.478
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813d80,1,1,256,0.449,0.449
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180ab00,1,1,256,0.528,0.528
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11814780,1,1,256,0.353,0.353
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180b500,1,1,256,0.441,0.441
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f5e80,1,1,256,0.357,0.357
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117ffb00,1,1,256,0.351,0.351
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f6880,1,1,256,0.482,0.482
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800500,1,1,256,0.452,0.452
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f7280,1,1,256,0.526,0.526
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11800f00,1,1,256,0.332,0.332
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x117f7c80,1,1,256,0.446,0.446
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11809780,1,1,256,0.358,0.358
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813400,1,1,256,0.353,0.353
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180a180,1,1,256,0.356,0.356
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11813e00,1,1,256,0.451,0.451
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180ab80,1,1,256,0.527,0.527
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x11814800,1,1,256,0.353,0.353
AIV,MOV_SRC_TO_DST_ALIGN,OUT,UB,256,0x1180b580,1,1,256,0.446,0.446
AIC,LOAD_L1_TO_DST_3DV2,L1,L0A,0,0,314,20,0,0.058885,0.059
AIC,SET_2D,UNDEF,L1,0,,20,20,0,0.043,0.043
